57711821|962|2012-07-17 08:47:47|56.1101|-3.16099|4bffe02a92a6c9283f3643e2|empty_message
57711821|963|2012-07-19 13:35:12|56.1245|-3.1469|4f46a665e4b0525938361603|empty_message
57711821|964|2012-07-20 11:54:16|56.1245|-3.1469|4f46a665e4b0525938361603|empty_message
57711821|965|2012-07-20 20:58:16|56.1245|-3.1469|4f46a665e4b0525938361603|empty_message
57711821|966|2012-07-23 08:26:31|56.1245|-3.1469|4f46a665e4b0525938361603|empty_message
57711821|967|2012-07-16 09:08:48|56.1245|-3.1469|4f46a665e4b0525938361603|empty_message
57711821|968|2012-07-17 21:29:04|56.1245|-3.1469|4f46a665e4b0525938361603|empty_message
57711821|969|2012-07-18 12:08:42|56.1245|-3.1469|4f46a665e4b0525938361603|empty_message
57711821|970|2012-07-19 10:18:31|56.1245|-3.1469|4f46a665e4b0525938361603|empty_message
57711821|971|2012-07-19 23:39:49|56.1106|-3.16243|4bb52c591344b71339f69b04|empty_message
57711821|972|2012-07-21 21:15:38|56.1245|-3.1469|4f85db5be4b0f1893756761e|empty_message
57711821|973|2012-07-21 12:07:32|56.3405|-2.80286|4b817599f964a5207fa730e3|empty_message
57711821|974|2012-07-17 08:42:44|56.1112|-3.16026|4c5ff4421e5cd13ac675a0ed|empty_message
57711821|975|2012-07-20 17:06:08|56.1464|-3.26201|4ed271d6e3007feb7fe9fa1d|empty_message
57711821|976|2012-07-17 15:58:04|56.1346|-3.1984|4c2dcbede116e21e6c1c8f60|empty_message
57711821|977|2012-07-24 15:00:55|56.1338|-3.20122|4c33bbba09a99c74e1ed0b2a|empty_message
57711821|978|2012-07-17 15:51:18|56.1338|-3.20122|4c33bbba09a99c74e1ed0b2a|empty_message
57711821|979|2012-07-20 16:08:17|56.1257|-3.16046|4b30abf6f964a520cafa24e3|empty_message
57711821|980|2012-07-20 10:02:23|56.1018|-3.15886|4fd1260de4b07915210bbc93|empty_message
57711821|981|2012-07-19 21:16:58|56.1018|-3.15886|4fd1260de4b07915210bbc93|empty_message
57711821|982|2012-07-20 02:39:30|56.1018|-3.15886|4fd1260de4b07915210bbc93|empty_message
57711821|983|2012-07-20 10:39:42|56.1342|-3.20153|4bf978c6508c0f47ed513f31|empty_message
57711821|984|2012-07-21 12:59:22|56.3397|-2.79325|500aa7a6e4b0fec2cd5ae71e|empty_message
57711821|985|2012-07-20 14:12:10|56.1267|-3.14356|4cab258236fa6dcb0a3ad678|empty_message
57711821|986|2012-07-21 08:00:56|56.1267|-3.14356|4cab258236fa6dcb0a3ad678|empty_message
57711821|987|2012-07-23 15:54:40|56.1267|-3.14356|4cab258236fa6dcb0a3ad678|empty_message
57711821|988|2012-07-18 09:36:55|56.1267|-3.14356|4cab258236fa6dcb0a3ad678|empty_message
57711821|989|2012-07-20 02:26:34|56.1096|-3.15956|4cc1a74ae310224ba458316f|empty_message
57711821|990|2012-07-21 13:34:37|56.3173|-3.00895|506999633d7cfe42e733a7a3|empty_message
57711821|991|2012-07-21 12:28:04|56.3405|-2.79734|4eb68dd5cc2143e82872d812|empty_message
57711821|992|2012-07-21 10:58:41|56.2024|-2.99672|4b9b9a3df964a520ca1236e3|empty_message
57711821|993|2012-07-21 20:55:17|56.1259|-3.14017|4fb54310e4b0e2e8016471d0|empty_message
57711821|994|2012-07-13 20:17:59|56.1259|-3.14017|4fb54310e4b0e2e8016471d0|empty_message
57711821|995|2012-07-19 12:44:32|56.1344|-3.14582|4b891134f964a520f41a32e3|empty_message
57711821|996|2012-07-20 16:44:14|56.1437|-3.26667|4f5b7a1ce4b06784f798094b|empty_message
